hex_code,company,line_name,station_name
00a904,東武鉄道,東上本,大山
00a905,東武鉄道,東上本,中板橋
00a906,東武鉄道,東上本,ときわ台
00a907,東武鉄道,東上本,上板橋
00a908,東武鉄道,東上本,東武練馬
00a909,東武鉄道,東上本,下赤塚
00a90a,東武鉄道,東上本,成増
00a90c,東武鉄道,東上本,和光市
00a90d,東武鉄道,東上本,朝霞
00a90e,東武鉄道,東上本,朝霞台
00a90f,東武鉄道,東上本,志木
00a910,東武鉄道,東上本,柳瀬川
00a911,東武鉄道,東上本,みずほ台
00a912,東武鉄道,東上本,鶴瀬
00a913,東武鉄道,東上本,ふじみ野
00a914,東武鉄道,東上本,上福岡
00a916,東武鉄道,東上本,新河岸
00a918,東武鉄道,東上本,川越
00a919,東武鉄道,東上本,川越市
00a91b,東武鉄道,東上本,霞ヶ関
00a91d,東武鉄道,東上本,鶴ヶ島
00a91e,東武鉄道,東上本,若葉
00a91f,東武鉄道,東上本,坂戸
00a920,東武鉄道,東上本,北坂戸
00a922,東武鉄道,東上本,高坂
00a924,東武鉄道,東上本,東松山
00a926,東武鉄道,東上本,森林公園
00a928,東武鉄道,東上本,つきのわ
00a929,東武鉄道,東上本,武蔵嵐山
00a92c,東武鉄道,東上本,小川町
00a92e,東武鉄道,東上本,東武竹沢
00a930,東武鉄道,東上本,男衾
00a932,東武鉄道,東上本,鉢形
00a933,東武鉄道,東上本,玉淀
00a934,東武鉄道,東上本,寄居
00aa01,東武鉄道,越生,坂戸
00aa03,東武鉄道,越生,一本松
00aa04,東武鉄道,越生,西大家
00aa05,東武鉄道,越生,川角
00aa06,東武鉄道,越生,武州長瀬
00aa07,東武鉄道,越生,東毛呂
00aa08,東武鉄道,越生,武州唐沢
00aa09,東武鉄道,越生,越生
00ae01,京成電鉄,成田空港,印旛日本医大
00ae03,京成電鉄,成田空港,成田湯川
00ae07,京成電鉄,成田空港,空港第2ビル
00ae09,京成電鉄（成田スカイアクセス）,成田スカイアクセス,成田空港
00af01,京成電鉄,本,京成上野
00af03,京成電鉄,本,日暮里
00af04,京成電鉄,本,新三河島
00af05,京成電鉄,本,町屋
00af06,京成電鉄,本,千住大橋
00af07,京成電鉄,本,京成関屋
00af08,京成電鉄,本,堀切菖蒲園
00af09,京成電鉄,本,お花茶屋
00af0a,京成電鉄,本,青砥
00af0b,京成電鉄,本,京成高砂
00af0d,京成電鉄,本,京成小岩
00af0e,京成電鉄,本,江戸川
00af0f,京成電鉄,本,国府台
00af10,京成電鉄,本,市川真間
00af11,京成電鉄,本,菅野
00af12,京成電鉄,本,京成八幡
00af13,京成電鉄,本,鬼越
00af14,京成電鉄,本,京成中山
00af15,京成電鉄,本,東中山
00af16,京成電鉄,本,京成西船
00af17,京成電鉄,本,海神
00af19,京成電鉄,本,京成船橋
00af1b,京成電鉄,本,大神宮下
00af1c,京成電鉄,本,船橋競馬場
00af1d,京成電鉄,本,谷津
00af1f,京成電鉄,本,京成津田沼
00af21,京成電鉄,本,京成大久保
00af23,京成電鉄,本,実籾
00af25,京成電鉄,本,八千代台
00af27,京成電鉄,本,京成大和田
00af29,京成電鉄,本,勝田台
00af2b,京成電鉄,本,志津
00af2c,京成電鉄,本,ユーカリが丘
00af2e,京成電鉄,本,京成臼井
00af31,京成電鉄,本,京成佐倉
00af33,京成電鉄,本,大佐倉
00af35,京成電鉄,本,京成酒々井
00af37,京成電鉄,本,宗吾参道
00af39,京成電鉄,本,公津の杜
00af3a,京成電鉄,本,京成成田
00af3d,京成電鉄,東成田,東成田
00b001,京成電鉄,押上,青砥
00b002,京成電鉄,押上,京成立石
00b003,京成電鉄,押上,四ッ木
00b004,京成電鉄,押上,八広
00b005,京成電鉄,押上,京成曳舟
00b006,京成電鉄,押上,押上
00b101,京成電鉄,金町,京成高砂
00b102,京成電鉄,金町,柴又
00b104,京成電鉄,金町,金町
00b201,京成電鉄,千葉,京成津田沼
00b203,京成電鉄,千葉,京成幕張本郷
00b204,京成電鉄,千葉,京成幕張
00b206,京成電鉄,千葉,検見川
00b208,京成電鉄,千葉,京成稲毛
00b20a,京成電鉄,千葉,みどり台
00b20b,京成電鉄,千葉,西登戸
00b20c,京成電鉄,千葉,新千葉
00b20d,京成電鉄,千葉,京成千葉
00b20e,京成電鉄,千葉,千葉中央
00b301,京成電鉄,本成田空港高速鉄道,京成成田
00b304,京成電鉄,本成田空港高速鉄道,空港第2ビル
00b305,京成電鉄,本成田空港高速鉄道,成田空港
00b401,芝山鉄道,芝山鉄道,東成田
00b403,芝山鉄道,芝山鉄道,芝山千代田
00b501,京成電鉄,千原,千葉中央
00b504,京成電鉄,千原,千葉寺
00b506,京成電鉄,千原,大森台
00b509,京成電鉄,千原,学園前
00b50b,京成電鉄,千原,おゆみ野
00b50e,京成電鉄,千原,ちはら台
00b601,新京成電鉄,新京成,松戸
00b602,新京成電鉄,新京成,上本郷
00b603,新京成電鉄,新京成,松戸新田
00b604,新京成電鉄,新京成,みのり台
00b605,新京成電鉄,新京成,八柱
00b606,新京成電鉄,新京成,常盤平
00b608,新京成電鉄,新京成,五香
00b609,新京成電鉄,新京成,元山
00b60a,新京成電鉄,新京成,くぬぎ山
00b60b,新京成電鉄,新京成,北初富
00b60c,新京成電鉄,新京成,新鎌ヶ谷
00b60d,新京成電鉄,新京成,初富
00b60e,新京成電鉄,新京成,鎌ヶ谷大仏
00b60f,新京成電鉄,新京成,二和向台
00b610,新京成電鉄,新京成,三咲
00b611,新京成電鉄,新京成,滝不動
00b612,新京成電鉄,新京成,高根公団
00b613,新京成電鉄,新京成,高根木戸
00b614,新京成電鉄,新京成,北習志野
00b615,新京成電鉄,新京成,習志野
00b616,新京成電鉄,新京成,薬園台
00b617,新京成電鉄,新京成,前原
00b618,新京成電鉄,新京成,新津田沼
00b619,新京成電鉄,新京成,京成津田沼
00b801,東葉高速鉄道,東葉高速,西船橋
00b803,東葉高速鉄道,東葉高速,東海神
00b806,東葉高速鉄道,東葉高速,飯山満
00b808,東葉高速鉄道,東葉高速,北習志野
00b809,東葉高速鉄道,東葉高速,船橋日大前
00b80b,東葉高速鉄道,東葉高速,八千代緑が丘
00b80e,東葉高速鉄道,東葉高速,八千代中央
00b810,東葉高速鉄道,東葉高速,村上
00b811,東葉高速鉄道,東葉高速,東葉勝田台
00b901,北総鉄道,北総,京成高砂
00b902,北総鉄道,北総,新柴又
00b903,北総鉄道,北総,矢切
00b904,北総鉄道,北総,北国分
00b906,北総鉄道,北総,秋山
00b907,北総鉄道,北総,東松戸
00b90c,北総鉄道,北総,松飛台
00b90e,北総鉄道,北総,大町
00b910,北総鉄道,北総,新鎌ケ谷
00b912,北総鉄道,北総,西白井
00b914,北総鉄道,北総,白井
00b916,北総鉄道,北総,小室
00b919,北総鉄道,北総,千葉ニュータウン中央
00b91d,北総鉄道,北総,印西牧の原
00b921,北総鉄道,北総,印旛日本医大
00ba01,西武鉄道,池袋,池袋
00ba03,西武鉄道,池袋,椎名町
00ba04,西武鉄道,池袋,東長崎
00ba05,西武鉄道,池袋,江古田
00ba06,西武鉄道,池袋,桜台
00ba07,西武鉄道,池袋,練馬
00ba08,西武鉄道,豊島,豊島園
00ba09,西武鉄道,西武有楽町,小竹向原
00ba0a,西武鉄道,西武有楽町,新桜台
00ba0b,西武鉄道,池袋,中村橋
00ba0c,西武鉄道,池袋,富士見台
00ba0d,西武鉄道,池袋,練馬高野台
00ba0e,西武鉄道,池袋,石神井公園
00ba0f,西武鉄道,池袋,大泉学園
00ba10,西武鉄道,池袋,保谷
00ba12,西武鉄道,池袋,ひばりケ丘
00ba13,西武鉄道,池袋,東久留米
00ba14,西武鉄道,池袋,清瀬
00ba16,西武鉄道,池袋,秋津
00ba1d,西武鉄道,池袋,所沢
00ba1f,西武鉄道,池袋,西所沢
00ba20,西武鉄道,狭山,下山口
00ba22,西武鉄道,狭山,西武球場前
00ba24,西武鉄道,池袋,小手指
00ba26,西武鉄道,池袋,狭山ヶ丘
00ba27,西武鉄道,池袋,武蔵藤沢
00ba2a,西武鉄道,池袋,稲荷山公園
00ba2b,西武鉄道,池袋,入間市
00ba2d,西武鉄道,池袋,仏子
00ba2e,西武鉄道,池袋,元加治
00ba30,西武鉄道,池袋,飯能
00ba31,西武鉄道,池袋,東飯能
00ba32,西武鉄道,池袋,武蔵丘
00ba33,西武鉄道,池袋,高麗
00ba35,西武鉄道,池袋,武蔵横手
00ba37,西武鉄道,池袋,東吾野
00ba3a,西武鉄道,池袋,吾野
00ba3c,西武鉄道,西武秩父,西吾野
00ba3e,西武鉄道,西武秩父,正丸
00ba42,西武鉄道,西武秩父,芦ヶ久保
00ba45,西武鉄道,西武秩父,横瀬
00ba47,西武鉄道,西武秩父,西武秩父
00bd01,西武鉄道,新宿,西武新宿
00bd03,西武鉄道,新宿,高田馬場
00bd04,西武鉄道,新宿,下落合
00bd05,西武鉄道,新宿,中井
00bd06,西武鉄道,新宿,新井薬師前
00bd07,西武鉄道,新宿,沼袋
00bd08,西武鉄道,新宿,野方
00bd09,西武鉄道,新宿,都立家政
00bd0a,西武鉄道,新宿,鷺ノ宮
00bd0b,西武鉄道,新宿,下井草
00bd0c,西武鉄道,新宿,井荻
00bd0d,西武鉄道,新宿,上井草
00bd0e,西武鉄道,新宿,上石神井
00bd0f,西武鉄道,新宿,武蔵関
00bd10,西武鉄道,新宿,東伏見
00bd11,西武鉄道,新宿,西武柳沢
00bd12,西武鉄道,新宿,田無
00bd14,西武鉄道,新宿,花小金井
00bd16,西武鉄道,新宿,小平
00bd18,西武鉄道,新宿,久米川
00bd19,西武鉄道,新宿,東村山
00bd1d,西武鉄道,新宿,所沢
00bd1f,西武鉄道,新宿,航空公園
00bd20,西武鉄道,新宿,新所沢
00bd23,西武鉄道,新宿,入曽
00bd25,西武鉄道,新宿,狭山市
00bd27,西武鉄道,新宿,新狭山
00bd29,西武鉄道,新宿,南大塚
00bd2e,西武鉄道,新宿,本川越
00be01,西武鉄道,国分寺,国分寺
00be03,西武鉄道,国分寺,恋ヶ窪
00be04,西武鉄道,国分寺,鷹の台
00be09,西武鉄道,国分寺,小川
00be19,西武鉄道,西武園,東村山
00be1b,西武鉄道,西武園,西武園
00be23,広島高速交通,アストラム,祇園新橋北
00bf01,西武鉄道,拝島,拝島
00bf03,西武鉄道,拝島,西武立川
00bf04,西武鉄道,拝島,武蔵砂川
00bf06,西武鉄道,拝島,玉川上水
00bf07,西武鉄道,拝島,東大和市
00bf09,西武鉄道,拝島,小川
00bf0a,西武鉄道,拝島,萩山
00bf16,西武鉄道,拝島,小平
00c001,西武鉄道,多摩湖,国分寺
00c003,西武鉄道,多摩湖,一橋学園
00c004,西武鉄道,多摩湖,青梅街道
00c00a,西武鉄道,多摩湖,萩山
00c00b,西武鉄道,多摩湖,八坂
00c00d,西武鉄道,多摩湖,武蔵大和
00c00e,西武鉄道,多摩湖,西武遊園地
00c00f,西武鉄道,山口,遊園地西
00c011,西武鉄道,山口,西武球場前
00c013,西武鉄道,狭山,下山口
00c101,西武鉄道,西武有楽町,小竹向原
00c103,西武鉄道,西武有楽町,新桜台
00c107,西武鉄道,豊島,練馬
00c108,西武鉄道,豊島,豊島園
00c201,西武鉄道,多摩川,武蔵境
00c202,西武鉄道,多摩川,新小金井
00c204,西武鉄道,多摩川,多磨
00c205,西武鉄道,多摩川,白糸台
00c206,西武鉄道,多摩川,競艇場前
00c207,西武鉄道,多摩川,是政
00c405,首都圏新都市鉄道,つくばエクスプレス,秋葉原
00c407,首都圏新都市鉄道,つくばエクスプレス,新御徒町
00c409,首都圏新都市鉄道,つくばエクスプレス,浅草
00c40b,首都圏新都市鉄道,つくばエクスプレス,南千住
00c40d,首都圏新都市鉄道,つくばエクスプレス,北千住
00c410,首都圏新都市鉄道,つくばエクスプレス,青井
00c412,首都圏新都市鉄道,つくばエクスプレス,六町
00c415,首都圏新都市鉄道,つくばエクスプレス,八潮
00c418,首都圏新都市鉄道,つくばエクスプレス,三郷中央
00c41a,首都圏新都市鉄道,つくばエクスプレス,南流山
00c41c,首都圏新都市鉄道,つくばエクスプレス,流山セントラルパーク
00c41e,首都圏新都市鉄道,つくばエクスプレス,流山おおたかの森
00c421,首都圏新都市鉄道,つくばエクスプレス,柏の葉キャンパス
00c423,首都圏新都市鉄道,つくばエクスプレス,柏たなか
00c427,首都圏新都市鉄道,つくばエクスプレス,守谷
00c42a,首都圏新都市鉄道,つくばエクスプレス,みらい平
00c42d,首都圏新都市鉄道,つくばエクスプレス,みどりの
00c430,首都圏新都市鉄道,つくばエクスプレス,万博記念公園
00c433,首都圏新都市鉄道,つくばエクスプレス,研究学園
00c436,首都圏新都市鉄道,つくばエクスプレス,つくば
00c501,京王電鉄,本,新宿
00c502,京王電鉄,本,初台
00c503,京王電鉄,本,幡ケ谷
00c504,京王電鉄,本,笹塚
00c505,京王電鉄,本,代田橋
00c506,京王電鉄,本,明大前
00c507,京王電鉄,本,下高井戸
00c508,京王電鉄,本,桜上水
00c509,京王電鉄,本,上北沢
00c50a,京王電鉄,本,八幡山
00c50b,京王電鉄,本,芦花公園
00c50c,京王電鉄,本,千歳烏山
00c50d,京王電鉄,本,仙川
00c50e,京王電鉄,本,つつじケ丘
00c50f,京王電鉄,本,柴崎
00c510,京王電鉄,本,国領
00c511,京王電鉄,本,布田
00c512,京王電鉄,本,調布
00c513,京王電鉄,本,西調布
00c514,京王電鉄,本,飛田給
00c515,京王電鉄,本,武蔵野台
00c516,京王電鉄,本,多磨霊園
00c517,京王電鉄,本,東府中
00c518,京王電鉄,本,府中
00c519,京王電鉄,本,分倍河原
00c51a,京王電鉄,本,中河原
00c51b,京王電鉄,本,聖蹟桜ケ丘
00c51c,京王電鉄,本,百草園
00c51d,京王電鉄,本,高幡不動
00c51e,京王電鉄,本,南平
00c51f,京王電鉄,本,平山城址公園
00c520,京王電鉄,本,長沼
00c521,京王電鉄,本,北野
00c522,京王電鉄,本,京王八王子
00c701,京王電鉄,相模原,調布
00c702,京王電鉄,相模原,京王多摩川
00c703,京王電鉄,相模原,京王稲田堤
00c704,京王電鉄,相模原,京王よみうりランド
00c705,京王電鉄,相模原,稲城
00c706,京王電鉄,相模原,若葉台
00c707,京王電鉄,相模原,京王永山
00c708,京王電鉄,相模原,京王多摩センター
00c709,京王電鉄,相模原,京王堀之内
00c70a,京王電鉄,相模原,南大沢
00c70a,京王電鉄,相模原,南大沢
00c70b,京王電鉄,相模原,多摩境
00c70c,京王電鉄,相模原,橋本
00c801,京王電鉄,高尾,北野
00c802,京王電鉄,高尾,京王片倉
00c803,京王電鉄,高尾,山田
00c804,京王電鉄,高尾,めじろ台
00c805,京王電鉄,高尾,狭間
00c806,京王電鉄,高尾,高尾
00c807,京王電鉄,高尾,高尾山口
00c901,京王電鉄,競馬場,東府中
00c902,京王電鉄,競馬場,府中競馬正門前
00ca01,京王電鉄,動物園,高幡不動
00ca02,京王電鉄,動物園,多摩動物公園
00cb01,京王電鉄,井の頭,渋谷
00cb02,京王電鉄,井の頭,神泉
00cb03,京王電鉄,井の頭,駒場東大前
00cb04,京王電鉄,井の頭,池ノ上
00cb05,京王電鉄,井の頭,下北沢
00cb06,京王電鉄,井の頭,新代田
00cb07,京王電鉄,井の頭,東松原
00cb08,京王電鉄,井の頭,明大前
00cb09,京王電鉄,井の頭,永福町
00cb0a,京王電鉄,井の頭,西永福
00cb0b,京王電鉄,井の頭,浜田山
00cb0c,京王電鉄,井の頭,高井戸
00cb0d,京王電鉄,井の頭,富士見ケ丘
00cb0e,京王電鉄,井の頭,久我山
00cb0f,京王電鉄,井の頭,三鷹台
00cb10,京王電鉄,井の頭,井の頭公園
00cb11,京王電鉄,井の頭,吉祥寺
00ce02,東京急行電鉄,東急東横廃止,桜木町
00ce03,東京急行電鉄,東急東横廃止,高島町
00ce05,東京急行電鉄,東急東横,横浜
00ce07,東京急行電鉄,東急東横,反町
00ce08,東京急行電鉄,東急東横,東白楽
00ce09,東京急行電鉄,東急東横,白楽
00ce0a,東京急行電鉄,東急東横,妙蓮寺
00ce0c,東京急行電鉄,東急東横,菊名
00ce0e,東京急行電鉄,東急東横,大倉山
00ce0f,東京急行電鉄,東急東横,綱島
00ce11,東京急行電鉄,東急東横,日吉
00ce12,東京急行電鉄,東急東横,元住吉
00ce14,東京急行電鉄,東急東横,武蔵小杉
00ce16,東京急行電鉄,東急東横,新丸子
00ce19,東京急行電鉄,東急東横,多摩川
00ce1a,東京急行電鉄,東急東横,田園調布
00ce1e,東京急行電鉄,東急東横,自由が丘
00ce1f,東京急行電鉄,東急東横,都立大学
00ce20,東京急行電鉄,東急東横,学芸大学
00ce21,東京急行電鉄,東急東横,祐天寺
00ce23,東京急行電鉄,東急東横,中目黒
00ce25,東京急行電鉄,東急東横,代官山
00ce26,東京急行電鉄,東急東横,渋谷
00cf12,東京急行電鉄,東急多摩川,蒲田
00cf14,東京急行電鉄,東急多摩川,矢口渡
00cf15,東京急行電鉄,東急多摩川,武蔵新田
00cf16,東京急行電鉄,東急多摩川,下丸子
00cf17,東京急行電鉄,東急多摩川,鵜の木
00cf18,東京急行電鉄,東急多摩川,沼部
00cf19,東京急行電鉄,東急多摩川,多摩川
00cf1a,東京急行電鉄,東急目黒,田園調布
00cf1b,東京急行電鉄,東急目黒,奥沢
00cf1c,東京急行電鉄,東急目黒,大岡山
00cf1d,東京急行電鉄,東急目黒,洗足
00cf1e,東京急行電鉄,東急目黒,西小山
00cf1f,東京急行電鉄,東急目黒,武蔵小山
00cf20,東京急行電鉄,東急目黒,不動前
00cf21,東京急行電鉄,東急目黒,目黒
00d002,東京急行電鉄,東急大井町,大井町
00d003,東京急行電鉄,東急大井町,下神明
00d004,東京急行電鉄,東急大井町,戸越公園
00d005,東京急行電鉄,東急大井町,中延
00d006,東京急行電鉄,東急大井町,荏原町
00d007,東京急行電鉄,東急大井町,旗の台
00d008,東京急行電鉄,東急大井町,北千束
00d01c,東京急行電鉄,東急大井町,大岡山
00d01d,東京急行電鉄,東急大井町,緑が丘
00d01e,東京急行電鉄,東急大井町,自由が丘
00d01f,東京急行電鉄,東急大井町,九品仏
00d020,東京急行電鉄,東急大井町,尾山台
00d021,東京急行電鉄,東急大井町,等々力
00d022,東京急行電鉄,東急大井町,上野毛
00d023,東京急行電鉄,東急大井町,二子玉川
00d024,東京急行電鉄,東急田園都市大井町線,二子新地
00d025,東京急行電鉄,東急田園都市大井町線,高津
00d027,東京急行電鉄,東急田園都市大井町線,溝の口
00d029,東京急行電鉄,東急田園都市大井町線,梶が谷
00d02a,東京急行電鉄,東急田園都市大井町線,宮崎台
00d02b,東京急行電鉄,東急田園都市大井町線,宮前平
00d02c,東京急行電鉄,東急田園都市大井町線,鷺沼
00d02d,東京急行電鉄,東急田園都市大井町線,たまプラーザ
00d02e,東京急行電鉄,東急田園都市大井町線,あざみ野
00d02f,東京急行電鉄,東急田園都市大井町線,江田
00d030,東京急行電鉄,東急田園都市大井町線,市が尾
00d031,東京急行電鉄,東急田園都市大井町線,藤が丘
00d032,東京急行電鉄,東急田園都市大井町線,青葉台
00d033,東京急行電鉄,東急田園都市大井町線,田奈
00d035,東京急行電鉄,東急田園都市大井町線,長津田
00d037,東京急行電鉄,東急田園都市大井町線,つくし野
00d039,東京急行電鉄,東急田園都市大井町線,すずかけ台
00d03b,東京急行電鉄,東急田園都市大井町線,南町田
00d03d,東京急行電鉄,東急田園都市大井町線,つきみ野
00d03f,東京急行電鉄,東急田園都市大井町線,中央林間
00d102,東京急行電鉄,東急池上,五反田
00d103,東京急行電鉄,東急池上,大崎広小路
00d104,東京急行電鉄,東急池上,戸越銀座
00d105,東京急行電鉄,東急池上,荏原中延
00d107,東京急行電鉄,東急池上,旗の台
00d108,東京急行電鉄,東急池上,長原
00d109,東京急行電鉄,東急池上,洗足池
00d10a,東京急行電鉄,東急池上,石川台
00d10b,東京急行電鉄,東急池上,雪が谷大塚
00d10c,東京急行電鉄,東急池上,御嶽山
00d10d,東京急行電鉄,東急池上,久が原
00d10e,東京急行電鉄,東急池上,千鳥町
00d10f,東京急行電鉄,東急池上,池上
00d110,東京急行電鉄,東急池上,蓮沼
00d112,東京急行電鉄,東急池上,蒲田
00d202,東京急行電鉄,東急田園都市新玉川線,渋谷
00d204,東京急行電鉄,東急田園都市新玉川線,池尻大橋
00d206,東京急行電鉄,東急田園都市新玉川線,三軒茶屋
00d208,東京急行電鉄,東急田園都市新玉川線,駒沢大学
00d20a,東京急行電鉄,東急田園都市新玉川線,桜新町
00d20c,東京急行電鉄,東急田園都市新玉川線,用賀
00d20e,東京急行電鉄,東急田園都市新玉川線,二子玉川
00d306,東京急行電鉄,世田谷,三軒茶屋
00d308,東京急行電鉄,世田谷,西太子堂
00d309,東京急行電鉄,世田谷,若林
00d30a,東京急行電鉄,世田谷,松陰神社前
00d30b,東京急行電鉄,世田谷,世田谷
00d30c,東京急行電鉄,世田谷,上町
00d30d,東京急行電鉄,世田谷,宮の坂
00d30f,東京急行電鉄,世田谷,山下
00d311,東京急行電鉄,世田谷,松原
00d312,東京急行電鉄,世田谷,下高井戸
00d335,横浜高速鉄道,こどもの国,長津田
00d337,横浜高速鉄道,こどもの国,恩田
00d33a,横浜高速鉄道,こどもの国,こどもの国
00d401,横浜高速鉄道,みなとみらい,横浜
00d403,横浜高速鉄道,みなとみらい,新高島
00d405,横浜高速鉄道,みなとみらい,みなとみらい
00d407,横浜高速鉄道,みなとみらい,馬車道
00d409,横浜高速鉄道,みなとみらい,日本大通
00d409,横浜高速鉄道,みなとみらい,日本大通り
00d40b,横浜高速鉄道,みなとみらい,元町・中華街
00d501,京浜急行電鉄,本,泉岳寺
00d502,京浜急行電鉄,本,品川
00d503,京浜急行電鉄,本,北品川
00d504,京浜急行電鉄,本,新馬場
00d506,京浜急行電鉄,本,青物横丁
00d507,京浜急行電鉄,本,鮫洲
00d508,京浜急行電鉄,本,立会川
00d509,京浜急行電鉄,本,大森海岸
00d50a,京浜急行電鉄,本,平和島
00d50b,京浜急行電鉄,本,大森町
00d50c,京浜急行電鉄,本,梅屋敷
00d50d,京浜急行電鉄,本,京急蒲田
00d50e,京浜急行電鉄,本,雑色
00d50f,京浜急行電鉄,本,六郷土手
00d510,京浜急行電鉄,本,京急川崎
00d511,京浜急行電鉄,本,八丁畷
00d512,京浜急行電鉄,本,鶴見市場
00d513,京浜急行電鉄,本,京急鶴見
00d514,京浜急行電鉄,本,花月園前
00d515,京浜急行電鉄,本,生麦
00d516,京浜急行電鉄,本,京急新子安
00d517,京浜急行電鉄,本,子安
00d518,京浜急行電鉄,本,神奈川新町
00d519,京浜急行電鉄,本,仲木戸
00d51a,京浜急行電鉄,本,神奈川
00d51b,京浜急行電鉄,本,横浜
00d51c,京浜急行電鉄,本,戸部
00d51d,京浜急行電鉄,本,日ノ出町
00d51e,京浜急行電鉄,本,黄金町
00d51f,京浜急行電鉄,本,南太田
00d520,京浜急行電鉄,本,井土ヶ谷
00d521,京浜急行電鉄,本,弘明寺
00d522,京浜急行電鉄,本,上大岡
00d524,京浜急行電鉄,本,屏風浦
00d525,京浜急行電鉄,本,杉田
00d527,京浜急行電鉄,本,京急富岡
00d528,京浜急行電鉄,本,能見台
00d529,京浜急行電鉄,本,金沢文庫
00d52a,京浜急行電鉄,本,金沢八景
00d52b,京浜急行電鉄,本,追浜
00d52c,京浜急行電鉄,本,京急田浦
00d52e,京浜急行電鉄,本,安針塚
00d52f,京浜急行電鉄,本,逸見
00d530,京浜急行電鉄,本,汐入
00d531,京浜急行電鉄,本,横須賀中央
00d532,京浜急行電鉄,本,県立大学
00d533,京浜急行電鉄,本,堀ノ内
00d534,京浜急行電鉄,本,京急大津
00d535,京浜急行電鉄,本,馬堀海岸
00d536,京浜急行電鉄,本,浦賀
00d601,京浜急行電鉄,空港,京急蒲田
00d602,京浜急行電鉄,空港,糀谷
00d603,京浜急行電鉄,空港,大鳥居
00d604,京浜急行電鉄,空港,穴守稲荷
00d605,京浜急行電鉄,空港,天空橋
00d606,京浜急行電鉄,空港2009年12月開業予定,国際ターミナル駅(仮称)
00d606,京浜急行電鉄,空港,羽田空港国際線ターミナル
00d607,京浜急行電鉄,空港,羽田空港
00d607,京浜急行電鉄,空港,羽田空港
00d607,京浜急行電鉄,空港,羽田空港
00d607,京浜急行電鉄,空港,羽田空港国内線ターミナル
00d607,京浜急行,空港,羽田空港
00d607,京浜急行電鉄,空港2009年3月改定,羽田空港
00d701,京浜急行電鉄,大師,京急川崎
00d702,京浜急行電鉄,大師,港町
00d703,京浜急行電鉄,大師,鈴木町
00d704,京浜急行電鉄,大師,川崎大師
00d705,京浜急行電鉄,大師,東門前
00d706,京浜急行電鉄,大師,産業道路
00d707,京浜急行電鉄,大師,小島新田
00d801,京浜急行電鉄,逗子,金沢八景
00d802,京浜急行電鉄,逗子,六浦
00d804,京浜急行電鉄,逗子,神武寺
00d806,京浜急行電鉄,逗子,新逗子
00d901,京浜急行電鉄,久里浜,堀ノ内
00d902,京浜急行電鉄,久里浜,新大津
00d903,京浜急行電鉄,久里浜,北久里浜
00d905,京浜急行電鉄,久里浜,京急久里浜
00d906,京浜急行電鉄,久里浜,YRP野比
00d907,京浜急行電鉄,久里浜,京急長沢
00d908,京浜急行電鉄,久里浜,津久井浜
00d909,京浜急行電鉄,久里浜,三浦海岸
00d90a,京浜急行電鉄,久里浜,三崎口
00de01,小田急電鉄,多摩,新百合ヶ丘
00de02,小田急電鉄,多摩,五月台
00de03,小田急電鉄,多摩,栗平
00de04,小田急電鉄,多摩,黒川
00de05,小田急電鉄,多摩,はるひ野
00de06,小田急電鉄,多摩,小田急永山
00de08,小田急電鉄,多摩,小田急多摩センター
00de0a,小田急電鉄,多摩,唐木田
00e001,小田急電鉄,小田原,新宿
00e002,小田急電鉄,小田原,南新宿
00e003,小田急電鉄,小田原,参宮橋
00e004,小田急電鉄,小田原,代々木八幡
00e005,小田急電鉄,小田原,代々木上原
00e006,小田急電鉄,小田原,東北沢
00e007,小田急電鉄,小田原,下北沢
00e008,小田急電鉄,小田原,世田谷代田
00e009,小田急電鉄,小田原,梅ヶ丘
00e00a,小田急電鉄,小田原,豪徳寺
00e00b,小田急電鉄,小田原,経堂
00e00c,小田急電鉄,小田原,千歳船橋
00e00d,小田急電鉄,小田原,祖師ヶ谷大蔵
00e00e,小田急電鉄,小田原,成城学園前
00e00f,小田急電鉄,小田原,喜多見
00e011,小田急電鉄,小田原,狛江
00e012,小田急電鉄,小田原,和泉多摩川
00e013,小田急電鉄,小田原,登戸
00e014,小田急電鉄,小田原,向ヶ丘遊園
00e015,小田急電鉄,小田原,生田
00e016,小田急電鉄,小田原,読売ランド前
00e017,小田急電鉄,小田原,百合ヶ丘
00e018,小田急電鉄,小田原,新百合ヶ丘
00e019,小田急電鉄,小田原,柿生
00e01a,小田急電鉄,小田原,鶴川
00e01c,小田急電鉄,小田原,玉川学園前
00e01e,小田急電鉄,小田原,町田
00e01f,小田急電鉄,小田原,相模大野
00e021,小田急電鉄,小田原,小田急相模原
00e022,小田急電鉄,小田原,相武台前
00e023,小田急電鉄,小田原,座間
00e025,小田急電鉄,小田原,海老名
00e026,小田急電鉄,小田原,厚木
00e027,小田急電鉄,小田原,本厚木
00e029,小田急電鉄,小田原,愛甲石田
00e02b,小田急電鉄,小田原,伊勢原
00e02d,小田急電鉄,小田原,鶴巻温泉
00e02e,小田急電鉄,小田原,東海大学前
00e030,小田急電鉄,小田原,秦野
00e032,小田急電鉄,小田原,渋沢
00e034,小田急電鉄,小田原,新松田
00e036,小田急電鉄,小田原,開成
00e037,小田急電鉄,小田原,栢山
00e038,小田急電鉄,小田原,富水
00e039,小田急電鉄,小田原,螢田
00e03a,小田急電鉄,小田原,足柄
